text,intent
i am looking for good southeast asian restaurants in philadelphia,unknown
"i want to eat mediterranean fare with at least four stars, near me",unknown
what are some good ethiopian restaurants in queens,unknown
what are some good itialian restaurants in north salem,unknown
what are some good vegan restaurants in broadripple,unknown
what are some good mexican restaurants in indianapolis,unknown
what are some good southern bbq restaurants in nashville,unknown
whats the reward balance for my visa,unknown
for my visa what's my reward balance,unknown
i need know know the reward balance for my visa,unknown
can you tell me my visa's reward balance,unknown
what's my visa cards balance for rewards,unknown
how many points do i have with my american express,unknown
tell me the points on my delta rewards card,unknown
how many points on my chase unlimited card,unknown
what is my kohls card's rewards balance,unknown
what is my gymboree card's rewards balance,unknown
what is my old navy card's rewards balance,unknown
how do i check my rewards for my maurices card,unknown
how do i check my rewards for my chase card,unknown
what is my amazon card's rewards balance,unknown
how do i check my rewards for my old navy card,unknown
what is my maurices card's rewards balance,unknown
how do i check my rewards for my capital one card,unknown
how do i check my rewards for my target card,unknown
how many points have i earned with my amex card,unknown
how many points have i earned with my chase card,unknown
can you assist with my utility bill payment,unknown
my utility bill is coming due and i need a loan,unknown
can i get some funds to pay my utility bill,unknown
i will require help to take care of my utility bill,unknown
i want assistance with my utility bill,unknown
tell me if you can help pay a bill,unknown
pay a bill!,unknown
i want to pay a bill,unknown
pay my monthy mortgage payment,unknown
submit payment to duke energy for my electric bill,unknown
make a quarterly payment on my life insurance premium,unknown
i need to pay my time warner cable bill,unknown
submit full payment to chase for my visa bill,unknown
please pay my utility bill from my wells fargo checking account,unknown
pay my water bill from my chase account please,unknown
pay my dte bill from my checking account please,unknown
use my boa account to pay the cable bill,unknown
use my savings account to pay xfinity,unknown
i want to pay my cable bill directly from my checking account,unknown
pay my cable bill directly from my checking account,unknown
could you tell me what kind of money i've recently spent,unknown
how much have i spent lately,unknown
how much have i recently spent,unknown
how much money have i recently spent on stuff,unknown
how much did i spend on shcool due last year,unknown
how much did i spend on bills last month,unknown
"did i buy too many donuts recently, like last week",unknown
did i spend too much dough on donuts last week,unknown
have i been spending excessively on donuts recently,unknown
was i spending too much money on doughnuts last week,unknown
have i spent too much of my paycheck on donuts lately,unknown
how much money did i spent on grocery recently,unknown
how much did i spend on grocery shopping recently,unknown
can you tell me how much i spent on grocery shopping recently,unknown
tell me how much i have spent on grocery shopping just now,unknown
would you mind telling me how much i have spent recently on grocery shopping,unknown
